name,light_years_from_earth,planet_mass,stellar_magnitude,discovery_date,hyperlink,planet_type,temp_planet_date,temp_planet_mass,planet_radius,orbital_radius,orbital_period,eccentricity,pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_facility
Kepler-1451 b,3781,11.2 Earths,15.3,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2319/kepler-1451-b/,Neptune-like,2016,11.2 Earths,0.299 x Jupiter,Unknown,35.6 days,0.0,Kepler-145,b,kepler-145 b,Transit,0,2,22.95100000,,,0,,,,,,,,,,,,,0.11700,0.03600,-0.03600,0,Mass,0.236,0.007,-0.007,0,,,,,1,1,0,1,19h25m33.06s,291.387762,+44d31m44.8s,44.529106,576.15,8.47,-8.47,0,576.15,8.47,-8.47,0,11.931,,0,Kepler-band,11.875,,0,6022.00,,,0,1.28,,,0,1.98,,,0,2014-05-14,Kepler
Kepler-1452 b,3177,7.75 Earths,13.071,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2320/kepler-1452-b/,Neptune-like,2016,7.75 Earths,0.241 x Jupiter,Unknown,42.9 days,0.0,Kepler-145,c,kepler-145 c,Transit,0,2,42.88200000,,,0,,,,,,,,,,,,,0.25000,0.05200,-0.05200,0,Mass,0.385,0.011,-0.011,0,,,,,1,1,0,1,19h25m33.06s,291.387762,+44d31m44.8s,44.529106,576.15,8.47,-8.47,0,576.15,8.47,-8.47,0,11.931,,0,Kepler-band,11.875,,0,6022.00,,,0,1.28,,,0,1.98,,,0,2014-05-14,Kepler
Kepler-1453 b,4188,7.61 Earths,15.528,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2321/kepler-1453-b/,Neptune-like,2016,7.61 Earths,0.238 x Jupiter,Unknown,47.2 days,0.0,Kepler-1450,b,kepler-1450 b,Transit,0,1,54.50941660,0.00052700,-0.00052700,0,,,,,,,,,,,,,,,,,,0.153,0.012,-0.010,0,,,,,0,1,0,1,19h38m12.92s,294.553828,+45d04m53.0s,45.081390,490.00,24.59,-28.91,0,513.18,7.57,-7.57,0,15.498,,0,Kepler-band,15.489,,0,4524.00,104.75,-94.04,0,0.71,0.03,-0.04,0,0.68,0.03,-0.04,0,2016-05-10,Kepler
Kepler-1454 b,2593,4.19 Earths,14.899,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2322/kepler-1454-b/,Super Earth,2016,4.19 Earths,1.88 x Earth,Unknown,47 days,0.0,Kepler-1451,b,kepler-1451 b,Transit,0,1,35.62223300,0.00020980,-0.00020980,0,,,,,,,,,,,,,,,,,,0.299,0.055,-0.059,0,,,,,0,1,0,1,19h33m47.14s,293.446425,+40d24m35.6s,40.409892,1159.00,205.94,-120.25,0,1091.10,31.23,-31.23,0,15.332,,0,Kepler-band,15.300,,0,5782.00,133.65,-186.17,0,1.00,0.07,-0.07,0,0.99,0.18,-0.10,0,2016-05-10,Kepler
Kepler-1455 b,1279,5.31 Earths,15.866,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2323/kepler-1455-b/,Neptune-like,2016,5.31 Earths,2.16 x Earth,0.2149 AU,49.3 days,0.0,Kepler-1452,b,kepler-1452 b,Transit,0,1,42.91375100,0.00036890,-0.00036890,0,,,,,,,,,,,,,,,,,,0.241,0.035,-0.031,0,,,,,0,1,0,1,19h29m41.48s,292.422830,+38d15m58.8s,38.266328,974.00,136.99,-120.39,0,1025.61,16.57,-16.57,0,13.062,,0,Kepler-band,13.071,,0,6101.00,90.21,-112.92,0,1.41,0.11,-0.14,0,2.06,0.28,-0.26,0,2016-05-10,Kepler
Kepler-1456 b,1236,1.55 Earths,15.445,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2324/kepler-1456-b/,Super Earth,2016,1.55 Earths,1.14 x Earth,Unknown,18.1 days,0.0,Kepler-1453,b,kepler-1453 b,Transit,0,1,47.16116960,0.00041760,-0.00041760,0,,,,,,,,,,,,,,,,,,0.238,0.039,-0.019,0,,,,,1,1,0,1,19h04m30.13s,286.125545,+47d56m51.4s,47.947613,1284.00,207.74,-95.22,0,1238.22,43.21,-43.21,0,15.570,,0,Kepler-band,15.528,,0,5665.00,68.09,-70.11,0,0.97,0.04,-0.05,0,0.94,0.15,-0.07,0,2016-05-10,Kepler
Kepler-1457 b,2375,4.62 Earths,14.028,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2325/kepler-1457-b/,Super Earth,2016,4.62 Earths,1.99 x Earth,Unknown,51.1 days,0.0,Kepler-1454,b,kepler-1454 b,Transit,0,1,47.03194790,0.00066950,-0.00066950,0,,,,,,,,,,,,,,,,,,0.168,0.017,-0.015,0,,,,,0,1,0,1,18h56m53.60s,284.223331,+48d49m54.4s,48.831772,795.00,75.72,-49.36,0,798.35,15.24,-15.24,0,14.904,,0,Kepler-band,14.899,,0,5448.00,59.86,-64.34,0,0.90,0.04,-0.05,0,0.86,0.08,-0.05,0,2016-05-10,Kepler
Kepler-1458 b,2094,8.05 Earths,14.2,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2326/kepler-1458-b/,Neptune-like,2016,8.05 Earths,0.246 x Jupiter,Unknown,48 days,0.0,Kepler-1455,b,kepler-1455 b,Transit,0,1,49.27676400,0.00037370,-0.00037370,0,,,,,,,,,,,,,,,,,,0.193,0.013,-0.014,0,,,,,0,1,0,1,19h36m19.93s,294.083055,+50d30m10.0s,50.502777,392.00,25.23,-33.31,0,361.24,5.35,-5.35,0,15.855,,0,Kepler-band,15.866,,0,4075.00,61.23,-57.40,0,0.62,0.03,-0.04,0,0.60,0.03,-0.04,0,2016-05-10,Kepler
Kepler-1459 b,1419,2.42 Earths,14.552,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2327/kepler-1459-b/,Super Earth,2016,2.42 Earths,1.36 x Earth,Unknown,62.9 days,0.0,Kepler-1456,b,kepler-1456 b,Transit,0,1,18.13738290,0.00018540,-0.00018540,0,,,,,,,,,,,,,,,,,,0.102,0.008,-0.013,0,,,,,0,1,0,1,19h07m46.88s,286.945321,+43d49m22.0s,43.822773,379.00,28.47,-58.55,0,374.26,4.10,-4.10,0,15.464,,0,Kepler-band,15.445,,0,4231.00,68.40,-85.61,0,0.64,0.05,-0.08,0,0.62,0.04,-0.07,0,2016-05-10,Kepler
Kepler-145 b,1879,37.1 Earths,11.875,2013,https://exoplanets.nasa.gov/exoplanet-catalog/1647/kepler-145-b/,Neptune-like,2013,37.1 Earths,0.236 x Jupiter,Unknown,23 days,0.43,Kepler-1457,b,kepler-1457 b,Transit,0,1,51.11102430,0.00037380,-0.00037380,0,,,,,,,,,,,,,,,,,,0.178,0.028,-0.018,0,,,,,0,1,0,1,18h55m04.94s,283.770601,+42d01m38.1s,42.027245,728.00,109.71,-76.76,0,913.30,12.15,-12.15,0,14.060,,0,Kepler-band,14.028,,0,5866.00,137.28,-119.79,0,1.01,0.07,-0.07,0,1.01,0.15,-0.10,0,2016-05-10,Kepler
Kepler-145 c,1879,0.25 Jupiters,11.875,2013,https://exoplanets.nasa.gov/exoplanet-catalog/1648/kepler-145-c/,Gas Giant,2013,0.25 Jupiters,0.385 x Jupiter,Unknown,42.9 days,0.11,Kepler-1458,b,kepler-1458 b,Transit,0,1,47.98727640,0.00017760,-0.00017760,0,,,,,,,,,,,,,,,,,,0.246,0.037,-0.019,0,,,,,0,1,0,1,18h52m50.79s,283.211614,+41d02m17.0s,41.038063,642.00,94.88,-53.51,0,553.12,4.97,-4.97,0,14.190,,0,Kepler-band,14.200,,0,5653.00,119.66,-136.13,0,0.96,0.05,-0.05,0,0.94,0.14,-0.07,0,2016-05-10,Kepler
Kepler-1460 b,1872,4.5 Earths,15.919,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2328/kepler-1460-b/,Super Earth,2016,4.5 Earths,1.96 x Earth,Unknown,30 days,0.0,Kepler-1459,b,kepler-1459 b,Transit,0,1,62.86916110,0.00095860,-0.00095860,0,,,,,,,,,,,,,,,,,,0.121,0.009,-0.007,0,,,,,0,1,0,1,18h49m41.53s,282.423025,+46d00m50.5s,46.014019,435.00,16.49,-20.55,0,461.52,4.38,-4.38,0,14.591,,0,Kepler-band,14.552,,0,4828.00,42.43,-40.76,0,0.78,0.03,-0.04,0,0.74,0.02,-0.03,0,2016-05-10,Kepler
Kepler-1461 b,2453,4.78 Earths,15.695,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2329/kepler-1461-b/,Super Earth,2016,4.78 Earths,2.03 x Earth,Unknown,29.3 days,0.0,Kepler-146,b,kepler-146 b,Transit,0,2,31.15879900,0.00007900,-0.00007900,0,0.200000,,,0,,,,,,,,,,,,,,0.331,0.062,-0.062,0,,,,,0,1,0,1,19h36m26.58s,294.110756,+38d42m36.8s,38.710230,731.81,9.66,-9.66,0,731.81,9.66,-9.66,0,13.838,,0,Kepler-band,13.803,,0,5948.00,100.00,-100.00,0,,,,,1.21,0.23,-0.23,0,2014-05-14,Kepler
Kepler-1462 b,4462,14 Earths,15.856,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2330/kepler-1462-b/,Neptune-like,2016,14 Earths,0.341 x Jupiter,Unknown,65.6 days,0.0,Kepler-146,c,kepler-146 c,Transit,0,2,76.73217100,0.00060900,-0.00060900,0,0.364000,,,0,,,,,,,,,,,,,,0.279,0.053,-0.053,0,,,,,0,1,0,1,19h36m26.58s,294.110756,+38d42m36.8s,38.710230,731.81,9.66,-9.66,0,731.81,9.66,-9.66,0,13.838,,0,Kepler-band,13.803,,0,5948.00,100.00,-100.00,0,,,,,1.21,0.23,-0.23,0,2014-05-14,Kepler
Kepler-1463 b,4374,4.12 Earths,15.724,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2331/kepler-1463-b/,Super Earth,2016,4.12 Earths,1.86 x Earth,Unknown,25.2 days,0.0,Kepler-1460,b,kepler-1460 b,Transit,0,1,29.96332470,0.00021860,-0.00021860,0,,,,,,,,,,,,,,,,,,0.175,0.012,-0.012,0,,,,,0,1,0,1,19h02m13.87s,285.557796,+44d00m38.8s,44.010788,574.00,25.11,-40.55,0,562.00,10.00,-10.00,0,15.947,,0,Kepler-band,15.919,,0,4422.00,43.62,-45.02,0,0.70,0.03,-0.05,0,0.67,0.02,-0.04,0,2016-05-10,Kepler
Kepler-1464 b,2257,3.39 Earths,14.13,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2332/kepler-1464-b/,Super Earth,2016,3.39 Earths,1.66 x Earth,Unknown,31.8 days,0.0,Kepler-1461,b,kepler-1461 b,Transit,0,1,29.34947750,0.00018320,-0.00018320,0,,,,,,,,,,,,,,,,,,0.181,0.008,-0.014,0,,,,,0,1,0,1,19h03m19.31s,285.830458,+43d11m54.2s,43.198395,752.00,36.39,-44.47,0,692.40,14.29,-14.29,0,15.689,,0,Kepler-band,15.695,,0,4919.00,49.81,-58.16,0,0.79,0.04,-0.05,0,0.74,0.03,-0.04,0,2016-05-10,Kepler
Kepler-1464 c,2257,0.972 Earths,14.13,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2333/kepler-1464-c/,Terrestrial,2016,0.972 Earths,1.0 x Earth,Unknown,5.3 days,0.0,Kepler-1462,b,kepler-1462 b,Transit,0,1,65.64883410,0.00066210,-0.00066210,0,,,,,,,,,,,,,,,,,,0.341,0.073,-0.035,0,,,,,0,1,0,1,19h45m35.41s,296.397527,+42d23m48.9s,42.396918,1368.00,281.39,-154.53,0,1045.49,49.45,-49.45,0,15.858,,0,Kepler-band,15.856,,0,5756.00,144.59,-206.50,0,1.00,0.07,-0.07,0,1.00,0.21,-0.10,0,2016-05-10,Kepler
Kepler-1465 b,1142,3.78 Earths,14.42,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2334/kepler-1465-b/,Super Earth,2016,3.78 Earths,1.77 x Earth,Unknown,31.8 days,0.0,Kepler-1463,b,kepler-1463 b,Transit,0,1,25.15864000,0.00051230,-0.00051230,0,,,,,,,,,,,,,,,,,,0.166,0.029,-0.017,0,,,,,0,1,0,1,19h37m56.95s,294.487304,+42d00m24.9s,42.006920,1341.00,229.49,-124.82,0,1769.41,98.64,-98.64,0,15.759,,0,Kepler-band,15.724,,0,5679.00,93.91,-125.80,0,0.96,0.05,-0.06,0,0.95,0.16,-0.08,0,2016-05-10,Kepler
Kepler-1466 b,2238,3.02 Earths,13.869,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2335/kepler-1466-b/,Super Earth,2016,3.02 Earths,1.55 x Earth,Unknown,31.2 days,0.0,Kepler-1464,b,kepler-1464 b,Transit,0,2,31.77859010,0.00027340,-0.00027340,0,,,,,,,,,,,,,,,,,,0.148,0.026,-0.014,0,,,,,0,1,0,1,19h08m56.56s,287.235677,+38d45m15.0s,38.754161,692.00,118.93,-68.73,0,1191.23,22.43,-22.43,0,14.159,,0,Kepler-band,14.130,,0,5828.00,112.18,-169.63,0,1.02,0.06,-0.06,0,1.01,0.17,-0.09,0,2016-05-10,Kepler
Kepler-1467 b,2903,10.9 Earths,15.521,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2336/kepler-1467-b/,Neptune-like,2016,10.9 Earths,0.294 x Jupiter,Unknown,47.1 days,0.0,Kepler-1464,c,kepler-1464 c,Transit,0,2,5.32786292,0.00005389,-0.00005389,0,,,,,,,,,,,,,,,,,,0.089,0.020,-0.010,0,,,,,0,1,0,1,19h08m56.56s,287.235677,+38d45m15.0s,38.754161,692.00,118.93,-68.73,0,1191.23,22.43,-22.43,0,14.159,,0,Kepler-band,14.130,,0,5828.00,112.18,-169.63,0,1.02,0.06,-0.06,0,1.01,0.17,-0.09,0,2016-05-10,Kepler
Kepler-1468 b,3686,3.64 Earths,14.952,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2337/kepler-1468-b/,Super Earth,2016,3.64 Earths,1.73 x Earth,Unknown,8.2 days,0.0,Kepler-1465,b,kepler-1465 b,Transit,0,1,31.82771110,0.00012190,-0.00012190,0,,,,,,,,,,,,,,,,,,0.158,0.031,-0.017,0,,,,,0,1,0,1,19h19m16.64s,289.819341,+51d54m17.5s,51.904850,350.00,15.94,-21.93,0,362.82,10.42,-10.42,0,14.410,,0,Kepler-band,14.420,,0,4726.00,60.73,-75.37,0,0.75,0.04,-0.05,0,0.71,0.03,-0.04,0,2016-05-10,Kepler
Kepler-1468 c,3686,1.6 Earths,14.952,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2338/kepler-1468-c/,Super Earth,2016,1.6 Earths,1.15 x Earth,Unknown,3.5 days,0.0,Kepler-1466,b,kepler-1466 b,Transit,0,1,31.17504480,0.00021570,-0.00021570,0,,,,,,,,,,,,,,,,,,0.138,0.024,-0.015,0,,,,,0,1,0,1,19h19m19.49s,289.831222,+44d36m35.5s,44.609863,686.00,120.77,-75.59,0,643.67,6.36,-6.36,0,13.926,,0,Kepler-band,13.869,,0,5884.00,144.58,-128.07,0,1.01,0.07,-0.07,0,1.02,0.17,-0.10,0,2016-05-10,Kepler
Kepler-1469 b,4094,8.25 Earths,15.989,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2339/kepler-1469-b/,Neptune-like,2016,8.25 Earths,0.25 x Jupiter,Unknown,21.9 days,0.0,Kepler-1467,b,kepler-1467 b,Transit,0,1,47.05690430,0.00018350,-0.00018350,0,,,,,,,,,,,,,,,,,,0.294,0.028,-0.022,0,,,,,0,1,0,1,19h40m11.65s,295.048540,+45d20m33.7s,45.342686,890.00,88.85,-71.04,0,873.78,22.12,-22.12,0,15.549,,0,Kepler-band,15.521,,0,5332.00,179.19,-173.73,0,0.86,0.06,-0.06,0,0.82,0.07,-0.06,0,2016-05-10,Kepler
Kepler-146 b,2387,13.3 Earths,13.803,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1649/kepler-146-b/,Neptune-like,2014,13.3 Earths,0.331 x Jupiter,0.2 AU,31.2 days,0.0,Kepler-1468,b,kepler-1468 b,Transit,0,2,8.23984869,0.00003988,-0.00003988,0,,,,,,,,,,,,,,,,,,0.154,0.037,-0.017,0,,,,,0,1,0,1,19h34m04.76s,293.519844,+41d16m38.7s,41.277405,1130.00,198.65,-132.75,0,2006.55,99.36,-99.36,0,15.024,,0,Kepler-band,14.952,,0,5893.00,162.90,-197.95,0,1.04,0.08,-0.07,0,1.05,0.18,-0.11,0,2016-05-10,Kepler
Kepler-146 c,2387,9.96 Earths,13.803,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1650/kepler-146-c/,Neptune-like,2014,9.96 Earths,0.279 x Jupiter,0.364 AU,76.7 days,0.0,Kepler-1468,c,kepler-1468 c,Transit,0,2,3.54553021,0.00002273,-0.00002273,0,,,,,,,,,,,,,,,,,,0.103,0.022,-0.012,0,,,,,0,1,0,1,19h34m04.76s,293.519844,+41d16m38.7s,41.277405,1130.00,198.65,-132.75,0,2006.55,99.36,-99.36,0,15.024,,0,Kepler-band,14.952,,0,5893.00,162.90,-197.95,0,1.04,0.08,-0.07,0,1.05,0.18,-0.11,0,2016-05-10,Kepler
Kepler-1470 b,1856,1.24 Earths,15.044,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2340/kepler-1470-b/,Super Earth,2016,1.24 Earths,1.07 x Earth,Unknown,16.3 days,0.0,Kepler-1469,b,kepler-1469 b,Transit,0,1,21.86353010,0.00012190,-0.00012190,0,,,,,,,,,,,,,,,,,,0.250,0.033,-0.023,0,,,,,0,1,0,1,19h35m17.13s,293.821357,+39d23m28.9s,39.391350,1255.00,166.57,-101.40,0,1196.85,50.44,-50.44,0,15.965,,0,Kepler-band,15.989,,0,5507.00,128.40,-170.81,0,0.92,0.05,-0.05,0,0.89,0.12,-0.06,0,2016-05-10,Kepler
Kepler-1471 b,3454,2.57 Earths,15.246,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2341/kepler-1471-b/,Super Earth,2016,2.57 Earths,1.41 x Earth,Unknown,3.6 days,0.0,Kepler-147,b,kepler-147 b,Transit,0,2,12.61058400,0.00022800,-0.00022800,0,0.113000,,,0,,,,,,,,,,,,,,0.136,0.028,-0.028,0,,,,,0,1,0,1,19h11m54.18s,287.975766,+39d05m13.9s,39.087181,1073.89,27.36,-27.36,0,1073.89,27.36,-27.36,0,13.954,,0,Kepler-band,13.915,,0,6012.00,100.00,-100.00,0,,,,,1.47,0.29,-0.29,0,2014-05-14,Kepler
Kepler-1472 b,4139,4.27 Earths,14.59,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2342/kepler-1472-b/,Super Earth,2016,4.27 Earths,1.9 x Earth,Unknown,38.1 days,0.0,Kepler-147,c,kepler-147 c,Transit,0,2,33.41642300,0.00041600,-0.00041600,0,0.216000,,,0,,,,,,,,,,,,,,0.217,0.044,-0.044,0,,,,,0,1,0,1,19h11m54.18s,287.975766,+39d05m13.9s,39.087181,1073.89,27.36,-27.36,0,1073.89,27.36,-27.36,0,13.954,,0,Kepler-band,13.915,,0,6012.00,100.00,-100.00,0,,,,,1.47,0.29,-0.29,0,2014-05-14,Kepler
Kepler-1473 b,2039,1.81 Earths,13.368,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2343/kepler-1473-b/,Super Earth,2016,1.81 Earths,1.19 x Earth,Unknown,14.4 days,0.0,Kepler-1470,b,kepler-1470 b,Transit,0,1,16.29509030,0.00019160,-0.00019160,0,,,,,,,,,,,,,,,,,,0.095,0.008,-0.007,0,,,,,0,1,0,1,19h14m46.80s,288.695007,+39d52m59.5s,39.883191,569.00,26.84,-29.91,0,600.72,8.75,-8.75,0,15.061,,0,Kepler-band,15.044,,0,4961.00,84.41,-94.64,0,0.80,0.04,-0.04,0,0.76,0.03,-0.04,0,2016-05-10,Kepler
Kepler-1474 b,3960,5.31 Earths,15.217,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2344/kepler-1474-b/,Neptune-like,2016,5.31 Earths,2.16 x Earth,Unknown,36.4 days,0.0,Kepler-1471,b,kepler-1471 b,Transit,0,1,3.63899398,0.00002002,-0.00002002,0,,,,,,,,,,,,,,,,,,0.126,0.018,-0.012,0,,,,,0,1,0,1,19h18m39.57s,289.664878,+50d01m12.2s,50.020046,1059.00,157.75,-84.73,0,1006.67,27.83,-27.83,0,15.254,,0,Kepler-band,15.246,,0,5660.00,86.53,-104.98,0,0.95,0.05,-0.06,0,0.93,0.14,-0.07,0,2016-05-10,Kepler
Kepler-1475 b,5591,8.85 Earths,15.277,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2345/kepler-1475-b/,Neptune-like,2016,8.85 Earths,0.261 x Jupiter,Unknown,82.2 days,0.0,Kepler-1472,b,kepler-1472 b,Transit,0,1,38.13128310,0.00057550,-0.00057550,0,,,,,,,,,,,,,,,,,,0.170,0.068,-0.032,0,,,,,0,1,0,1,19h39m24.64s,294.852648,+49d03m26.9s,49.057472,1269.00,507.00,-190.51,0,1544.59,49.31,-49.31,0,14.633,,0,Kepler-band,14.590,,0,6159.00,92.70,-114.64,0,1.16,0.16,-0.09,0,1.25,0.50,-0.18,0,2016-05-10,Kepler
Kepler-1476 b,3973,3.43 Earths,15.409,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2346/kepler-1476-b/,Super Earth,2016,3.43 Earths,1.67 x Earth,Unknown,10.4 days,0.0,Kepler-1473,b,kepler-1473 b,Transit,0,1,14.42735510,0.00008414,-0.00008414,0,,,,,,,,,,,,,,,,,,0.106,0.008,-0.007,0,,,,,0,1,0,1,19h22m32.78s,290.636569,+48d59m45.9s,48.996082,625.00,46.75,-36.61,0,664.75,6.48,-6.48,0,13.359,,0,Kepler-band,13.368,,0,6046.00,77.17,-64.08,0,1.09,0.04,-0.04,0,1.09,0.08,-0.06,0,2016-05-10,Kepler
Kepler-1477 b,1713,1.76 Earths,14.576,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2347/kepler-1477-b/,Super Earth,2016,1.76 Earths,1.18 x Earth,Unknown,11.6 days,0.0,Kepler-1474,b,kepler-1474 b,Transit,0,1,36.43334520,0.00032180,-0.00032180,0,,,,,,,,,,,,,,,,,,0.193,0.039,-0.021,0,,,,,0,1,0,1,19h38m46.57s,294.694049,+45d52m00.6s,45.866837,1214.00,238.52,-132.81,0,1220.76,49.69,-49.69,0,15.246,,0,Kepler-band,15.217,,0,5870.00,115.73,-173.32,0,1.04,0.07,-0.07,0,1.04,0.20,-0.11,0,2016-05-10,Kepler
Kepler-1478 b,4583,3.64 Earths,15.399,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2348/kepler-1478-b/,Super Earth,2016,3.64 Earths,1.73 x Earth,Unknown,26.1 days,0.0,Kepler-1475,b,kepler-1475 b,Transit,0,1,82.17737400,0.00115000,-0.00115000,0,,,,,,,,,,,,,,,,,,0.261,0.088,-0.041,0,,,,,0,1,0,1,19h43m47.59s,295.948273,+44d45m11.2s,44.753124,1714.00,573.22,-277.87,0,1638.99,87.18,-87.18,0,15.292,,0,Kepler-band,15.277,,0,6214.00,192.71,-203.22,0,1.18,0.15,-0.11,0,1.28,0.43,-0.19,0,2016-05-10,Kepler
Kepler-1479 b,2019,4.01 Earths,13.733,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2349/kepler-1479-b/,Super Earth,2016,4.01 Earths,1.83 x Earth,Unknown,14.5 days,0.0,Kepler-1476,b,kepler-1476 b,Transit,0,1,10.35863224,0.00005885,-0.00005885,0,,,,,,,,,,,,,,,,,,0.149,0.033,-0.012,0,,,,,0,1,0,1,18h58m07.70s,284.532096,+43d59m23.8s,43.989956,1218.00,255.04,-96.65,0,1032.10,29.32,-29.32,0,15.408,,0,Kepler-band,15.409,,0,5663.00,68.09,-77.19,0,0.98,0.04,-0.05,0,0.96,0.20,-0.07,0,2016-05-10,Kepler
Kepler-147 b,3503,2.96 Earths,13.915,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1651/kepler-147-b/,Super Earth,2014,2.96 Earths,1.53 x Earth,0.113 AU,12.6 days,0.0,Kepler-1477,b,kepler-1477 b,Transit,0,1,11.55530021,0.00008098,-0.00008098,0,,,,,,,,,,,,,,,,,,0.105,0.008,-0.008,0,,,,,0,1,0,1,18h45m11.65s,281.298535,+42d41m08.7s,42.685753,525.00,29.97,-32.76,0,694.42,8.32,-8.32,0,14.598,,0,Kepler-band,14.576,,0,5100.00,78.06,-73.51,0,0.81,0.04,-0.04,0,0.78,0.04,-0.04,0,2016-05-10,Kepler
Kepler-147 c,3503,6.48 Earths,13.915,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1652/kepler-147-c/,Neptune-like,2014,6.48 Earths,0.217 x Jupiter,0.216 AU,33.4 days,0.0,Kepler-1478,b,kepler-1478 b,Transit,0,1,26.08405940,0.00051210,-0.00051210,0,,,,,,,,,,,,,,,,,,0.154,0.042,-0.017,0,,,,,0,1,0,1,19h32m39.62s,293.165079,+41d44m46.4s,41.746235,1405.00,375.74,-156.48,0,1946.73,99.28,-99.28,0,15.440,,0,Kepler-band,15.399,,0,5904.00,102.51,-137.72,0,1.04,0.07,-0.07,0,1.06,0.28,-0.11,0,2016-05-10,Kepler
Kepler-1480 b,1761,3.43 Earths,14.482,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2350/kepler-1480-b/,Super Earth,2016,3.43 Earths,1.67 x Earth,Unknown,22.1 days,0.0,Kepler-1479,b,kepler-1479 b,Transit,0,1,14.53261362,0.00004429,-0.00004429,0,,,,,,,,,,,,,,,,,,0.163,0.027,-0.014,0,,,,,0,1,0,1,19h02m50.86s,285.711919,+49d42m24.0s,49.706657,619.00,95.58,-52.46,0,744.28,9.17,-9.17,0,13.785,,0,Kepler-band,13.733,,0,5796.00,74.44,-79.45,0,0.99,0.05,-0.06,0,0.98,0.16,-0.08,0,2016-05-10,Kepler
Kepler-1481 b,1608,2.04 Earths,14.743,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2351/kepler-1481-b/,Super Earth,2016,2.04 Earths,1.23 x Earth,Unknown,5.9 days,0.0,Kepler-148,b,kepler-148 b,Transit,0,3,1.72936600,0.00000400,-0.00000400,0,0.028000,,,0,,,,,,,,,,,,,,0.161,0.078,-0.078,0,,,,,0,1,0,1,19h19m08.69s,289.786216,+46d51m31.6s,46.858788,809.42,15.64,-15.64,0,809.42,15.64,-15.64,0,15.342,,0,Kepler-band,15.336,,0,5272.00,200.00,-200.00,0,,,,,0.85,0.41,-0.41,0,2014-05-14,Kepler
